air_store_id,visit_date,visitors,day_of_week,holiday_flg,month,day,year,week_of_year,day_of_week_num,is_weekend,air_genre_name,air_area_name,latitude,longitude,reserved_visitors_sum,reservation_count,reserved_visitors_mean,avg_reserve_lead_days,has_reservation_data,visitors_lag_1,visitors_lag_7,visitors_lag_14,visitors_lag_28,visitors_rolling_7_mean,visitors_rolling_14_mean,visitors_rolling_28_mean
air_36bcf77d3382d36e,2017-02-07,23,Tuesday,0,2,7,2017,6,1,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,25.0,31.0,35.0,33.0,31.714285714285715,33.642857142857146,31.571428571428573
air_36bcf77d3382d36e,2017-02-08,19,Wednesday,0,2,8,2017,6,2,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,23.0,13.0,22.0,12.0,30.571428571428573,32.785714285714285,31.214285714285715
air_36bcf77d3382d36e,2017-02-09,32,Thursday,0,2,9,2017,6,3,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,19.0,18.0,19.0,16.0,31.428571428571427,32.57142857142857,31.464285714285715
air_36bcf77d3382d36e,2017-02-10,24,Friday,0,2,10,2017,6,4,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,32.0,32.0,29.0,16.0,33.42857142857143,33.5,32.035714285714285
air_36bcf77d3382d36e,2017-02-11,49,Saturday,1,2,11,2017,6,5,1,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,24.0,58.0,74.0,55.0,32.285714285714285,33.142857142857146,32.32142857142857
air_36bcf77d3382d36e,2017-02-12,58,Sunday,0,2,12,2017,6,6,1,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,49.0,45.0,63.0,55.0,31.0,31.357142857142858,32.107142857142854
air_36bcf77d3382d36e,2017-02-13,29,Monday,0,2,13,2017,7,0,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,58.0,25.0,7.0,17.0,32.857142857142854,31.0,32.214285714285715
air_36bcf77d3382d36e,2017-02-14,43,Tuesday,0,2,14,2017,7,1,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,29.0,23.0,31.0,19.0,33.42857142857143,32.57142857142857,32.642857142857146
air_36bcf77d3382d36e,2017-02-15,17,Wednesday,0,2,15,2017,7,2,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,43.0,19.0,13.0,25.0,36.285714285714285,33.42857142857143,33.5
air_36bcf77d3382d36e,2017-02-16,20,Thursday,0,2,16,2017,7,3,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,17.0,32.0,18.0,19.0,36.0,33.714285714285715,33.214285714285715
air_36bcf77d3382d36e,2017-02-17,20,Friday,0,2,17,2017,7,4,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,20.0,24.0,32.0,24.0,34.285714285714285,33.857142857142854,33.25
air_36bcf77d3382d36e,2017-02-18,61,Saturday,0,2,18,2017,7,5,1,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,20.0,49.0,58.0,57.0,33.714285714285715,33.0,33.107142857142854
air_36bcf77d3382d36e,2017-02-19,52,Sunday,0,2,19,2017,7,6,1,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,61.0,58.0,45.0,49.0,35.42857142857143,33.214285714285715,33.25
air_36bcf77d3382d36e,2017-02-20,14,Monday,0,2,20,2017,8,0,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,52.0,29.0,25.0,16.0,34.57142857142857,33.714285714285715,33.357142857142854
air_36bcf77d3382d36e,2017-02-21,19,Tuesday,0,2,21,2017,8,1,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,14.0,43.0,23.0,35.0,32.42857142857143,32.92857142857143,33.285714285714285
air_36bcf77d3382d36e,2017-02-22,25,Wednesday,0,2,22,2017,8,2,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,19.0,17.0,19.0,22.0,29.0,32.642857142857146,32.714285714285715
air_36bcf77d3382d36e,2017-02-23,23,Thursday,0,2,23,2017,8,3,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,25.0,20.0,32.0,19.0,30.142857142857142,33.07142857142857,32.82142857142857
air_36bcf77d3382d36e,2017-02-24,34,Friday,0,2,24,2017,8,4,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,23.0,20.0,24.0,29.0,30.571428571428573,32.42857142857143,32.964285714285715
air_36bcf77d3382d36e,2017-02-25,61,Saturday,0,2,25,2017,8,5,1,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,34.0,61.0,49.0,74.0,32.57142857142857,33.142857142857146,33.142857142857146
air_36bcf77d3382d36e,2017-02-26,57,Sunday,0,2,26,2017,8,6,1,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,61.0,52.0,58.0,63.0,32.57142857142857,34.0,32.67857142857143
air_36bcf77d3382d36e,2017-02-27,20,Monday,0,2,27,2017,9,0,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,57.0,14.0,29.0,7.0,33.285714285714285,33.92857142857143,32.464285714285715
air_36bcf77d3382d36e,2017-02-28,40,Tuesday,0,2,28,2017,9,1,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,20.0,19.0,43.0,31.0,34.142857142857146,33.285714285714285,32.92857142857143
air_36bcf77d3382d36e,2017-03-01,20,Wednesday,0,3,1,2017,9,2,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,40.0,25.0,17.0,13.0,37.142857142857146,33.07142857142857,33.25
air_36bcf77d3382d36e,2017-03-02,27,Thursday,0,3,2,2017,9,3,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,20.0,23.0,20.0,18.0,36.42857142857143,33.285714285714285,33.5
air_36bcf77d3382d36e,2017-03-03,20,Friday,0,3,3,2017,9,4,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,27.0,34.0,20.0,32.0,37.0,33.785714285714285,33.82142857142857
air_36bcf77d3382d36e,2017-03-04,62,Saturday,0,3,4,2017,9,5,1,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,20.0,61.0,61.0,58.0,35.0,33.785714285714285,33.392857142857146
air_36bcf77d3382d36e,2017-03-05,61,Sunday,0,3,5,2017,9,6,1,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,62.0,57.0,52.0,45.0,35.142857142857146,33.857142857142854,33.535714285714285
air_36bcf77d3382d36e,2017-03-06,19,Monday,0,3,6,2017,10,0,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,61.0,20.0,14.0,25.0,35.714285714285715,34.5,34.107142857142854
air_36bcf77d3382d36e,2017-03-07,19,Tuesday,0,3,7,2017,10,1,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,19.0,40.0,19.0,23.0,35.57142857142857,34.857142857142854,33.892857142857146
air_36bcf77d3382d36e,2017-03-08,35,Wednesday,0,3,8,2017,10,2,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,19.0,20.0,25.0,19.0,32.57142857142857,34.857142857142854,33.75
air_36bcf77d3382d36e,2017-03-09,13,Thursday,0,3,9,2017,10,3,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,35.0,27.0,23.0,32.0,34.714285714285715,35.57142857142857,34.32142857142857
air_36bcf77d3382d36e,2017-03-10,34,Friday,0,3,10,2017,10,4,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,13.0,20.0,34.0,24.0,32.714285714285715,34.857142857142854,33.642857142857146
air_36bcf77d3382d36e,2017-03-11,80,Saturday,0,3,11,2017,10,5,1,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,34.0,62.0,61.0,49.0,34.714285714285715,34.857142857142854,34.0
air_36bcf77d3382d36e,2017-03-12,38,Sunday,0,3,12,2017,10,6,1,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,80.0,61.0,57.0,58.0,37.285714285714285,36.214285714285715,35.107142857142854
air_36bcf77d3382d36e,2017-03-13,17,Monday,0,3,13,2017,11,0,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,38.0,19.0,20.0,29.0,34.0,34.857142857142854,34.392857142857146
air_36bcf77d3382d36e,2017-03-14,22,Tuesday,0,3,14,2017,11,1,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,17.0,19.0,40.0,43.0,33.714285714285715,34.642857142857146,33.964285714285715
air_36bcf77d3382d36e,2017-03-15,21,Wednesday,0,3,15,2017,11,2,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,22.0,35.0,20.0,17.0,34.142857142857146,33.357142857142854,33.214285714285715
air_36bcf77d3382d36e,2017-03-16,24,Thursday,0,3,16,2017,11,3,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,21.0,13.0,27.0,20.0,32.142857142857146,33.42857142857143,33.357142857142854
air_36bcf77d3382d36e,2017-03-17,27,Friday,0,3,17,2017,11,4,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,24.0,34.0,20.0,20.0,33.714285714285715,33.214285714285715,33.5
air_36bcf77d3382d36e,2017-03-18,30,Saturday,0,3,18,2017,11,5,1,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,27.0,80.0,62.0,61.0,32.714285714285715,33.714285714285715,33.75
air_36bcf77d3382d36e,2017-03-19,41,Sunday,0,3,19,2017,11,6,1,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,30.0,38.0,61.0,52.0,25.571428571428573,31.428571428571427,32.642857142857146
air_36bcf77d3382d36e,2017-03-20,58,Monday,1,3,20,2017,12,0,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,41.0,17.0,19.0,14.0,26.0,30.0,32.25
air_36bcf77d3382d36e,2017-03-21,15,Tuesday,0,3,21,2017,12,1,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,58.0,22.0,19.0,19.0,31.857142857142858,32.785714285714285,33.82142857142857
air_36bcf77d3382d36e,2017-03-22,14,Wednesday,0,3,22,2017,12,2,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,15.0,21.0,35.0,25.0,30.857142857142858,32.5,33.67857142857143
air_36bcf77d3382d36e,2017-03-23,19,Thursday,0,3,23,2017,12,3,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,14.0,24.0,13.0,23.0,29.857142857142858,31.0,33.285714285714285
air_36bcf77d3382d36e,2017-03-24,13,Friday,0,3,24,2017,12,4,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,19.0,27.0,34.0,34.0,29.142857142857142,31.428571428571427,33.142857142857146
air_36bcf77d3382d36e,2017-03-25,62,Saturday,0,3,25,2017,12,5,1,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,13.0,30.0,80.0,61.0,27.142857142857142,29.928571428571427,32.392857142857146
air_36bcf77d3382d36e,2017-03-26,48,Sunday,0,3,26,2017,12,6,1,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,62.0,41.0,38.0,57.0,31.714285714285715,28.642857142857142,32.42857142857143
air_36bcf77d3382d36e,2017-03-27,19,Monday,0,3,27,2017,13,0,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,48.0,58.0,17.0,20.0,32.714285714285715,29.357142857142858,32.107142857142854
air_36bcf77d3382d36e,2017-03-28,20,Tuesday,0,3,28,2017,13,1,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,19.0,15.0,22.0,40.0,27.142857142857142,29.5,32.07142857142857
air_36bcf77d3382d36e,2017-03-29,22,Wednesday,0,3,29,2017,13,2,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,20.0,14.0,21.0,20.0,27.857142857142858,29.357142857142858,31.357142857142858
air_36bcf77d3382d36e,2017-03-30,13,Thursday,0,3,30,2017,13,3,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,22.0,19.0,24.0,27.0,29.0,29.428571428571427,31.428571428571427
air_36bcf77d3382d36e,2017-03-31,22,Friday,0,3,31,2017,13,4,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,13.0,13.0,27.0,20.0,28.142857142857142,28.642857142857142,30.928571428571427
air_36bcf77d3382d36e,2017-04-01,36,Saturday,0,4,1,2017,13,5,1,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,22.0,62.0,30.0,62.0,29.428571428571427,28.285714285714285,31.0
air_36bcf77d3382d36e,2017-04-02,60,Sunday,0,4,2,2017,13,6,1,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,36.0,48.0,41.0,61.0,25.714285714285715,28.714285714285715,30.071428571428573
air_36bcf77d3382d36e,2017-04-03,17,Monday,0,4,3,2017,14,0,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,60.0,19.0,58.0,19.0,27.428571428571427,30.071428571428573,30.035714285714285
air_36bcf77d3382d36e,2017-04-04,22,Tuesday,0,4,4,2017,14,1,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,17.0,20.0,15.0,19.0,27.142857142857142,27.142857142857142,29.964285714285715
air_36bcf77d3382d36e,2017-04-05,20,Wednesday,0,4,5,2017,14,2,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,22.0,22.0,14.0,35.0,27.428571428571427,27.642857142857142,30.071428571428573
air_36bcf77d3382d36e,2017-04-06,19,Thursday,0,4,6,2017,14,3,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,20.0,13.0,19.0,13.0,27.142857142857142,28.071428571428573,29.535714285714285
air_36bcf77d3382d36e,2017-04-07,38,Friday,0,4,7,2017,14,4,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,19.0,22.0,13.0,34.0,28.0,28.071428571428573,29.75
air_36bcf77d3382d36e,2017-04-08,47,Saturday,0,4,8,2017,14,5,1,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,38.0,36.0,62.0,80.0,30.285714285714285,29.857142857142858,29.892857142857142
air_36bcf77d3382d36e,2017-04-09,67,Sunday,0,4,9,2017,14,6,1,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,47.0,60.0,48.0,38.0,31.857142857142858,28.785714285714285,28.714285714285715
air_36bcf77d3382d36e,2017-04-10,19,Monday,0,4,10,2017,15,0,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,67.0,17.0,19.0,17.0,32.857142857142854,30.142857142857142,29.75
air_36bcf77d3382d36e,2017-04-11,17,Tuesday,0,4,11,2017,15,1,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,19.0,22.0,20.0,22.0,33.142857142857146,30.142857142857142,29.821428571428573
air_36bcf77d3382d36e,2017-04-12,15,Wednesday,0,4,12,2017,15,2,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,17.0,20.0,22.0,21.0,32.42857142857143,29.928571428571427,29.642857142857142
air_36bcf77d3382d36e,2017-04-13,12,Thursday,0,4,13,2017,15,3,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,15.0,19.0,13.0,24.0,31.714285714285715,29.428571428571427,29.428571428571427
air_36bcf77d3382d36e,2017-04-14,40,Friday,0,4,14,2017,15,4,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,12.0,38.0,22.0,27.0,30.714285714285715,29.357142857142858,29.0
air_36bcf77d3382d36e,2017-04-15,66,Saturday,0,4,15,2017,15,5,1,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,40.0,47.0,36.0,30.0,31.0,30.642857142857142,29.464285714285715
air_36bcf77d3382d36e,2017-04-16,62,Sunday,0,4,16,2017,15,6,1,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,66.0,67.0,60.0,41.0,33.714285714285715,32.785714285714285,30.75
air_36bcf77d3382d36e,2017-04-17,24,Monday,0,4,17,2017,16,0,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,62.0,19.0,17.0,58.0,33.0,32.92857142857143,31.5
air_36bcf77d3382d36e,2017-04-18,13,Tuesday,0,4,18,2017,16,1,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,24.0,17.0,22.0,15.0,33.714285714285715,33.42857142857143,30.285714285714285
air_36bcf77d3382d36e,2017-04-19,30,Wednesday,0,4,19,2017,16,2,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,13.0,15.0,20.0,14.0,33.142857142857146,32.785714285714285,30.214285714285715
air_36bcf77d3382d36e,2017-04-20,19,Thursday,0,4,20,2017,16,3,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,30.0,12.0,19.0,19.0,35.285714285714285,33.5,30.785714285714285
air_36bcf77d3382d36e,2017-04-21,21,Friday,0,4,21,2017,16,4,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,19.0,40.0,38.0,13.0,36.285714285714285,33.5,30.785714285714285
air_36bcf77d3382d36e,2017-04-22,50,Saturday,0,4,22,2017,16,5,1,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,21.0,66.0,47.0,62.0,33.57142857142857,32.285714285714285,31.071428571428573
air_5c817ef28f236bdf,2016-01-30,46,Saturday,0,1,30,2016,4,5,1,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,2.0,1.0,2.0,0.625,1,50.0,42.0,49.0,24.0,22.714285714285715,25.714285714285715,22.392857142857142
air_5c817ef28f236bdf,2016-01-31,50,Sunday,0,1,31,2016,4,6,1,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,46.0,30.0,26.0,49.0,23.285714285714285,25.5,23.178571428571427
air_5c817ef28f236bdf,2016-02-01,4,Monday,0,2,1,2016,5,0,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,50.0,7.0,6.0,10.0,26.142857142857142,27.214285714285715,23.214285714285715
air_5c817ef28f236bdf,2016-02-02,22,Tuesday,0,2,2,2016,5,1,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,4.0,9.0,12.0,2.0,25.714285714285715,27.071428571428573,23.0
air_5c817ef28f236bdf,2016-02-03,16,Wednesday,0,2,3,2016,5,2,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,22.0,5.0,24.0,9.0,27.571428571428573,27.785714285714285,23.714285714285715
air_5c817ef28f236bdf,2016-02-04,30,Thursday,0,2,4,2016,5,3,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,16.0,16.0,37.0,15.0,29.142857142857142,27.214285714285715,23.964285714285715
air_5c817ef28f236bdf,2016-02-05,35,Friday,0,2,5,2016,5,4,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,30.0,50.0,47.0,36.0,31.142857142857142,26.714285714285715,24.5
air_5c817ef28f236bdf,2016-02-06,64,Saturday,0,2,6,2016,5,5,1,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,35.0,46.0,42.0,44.0,29.0,25.857142857142858,24.464285714285715
air_5c817ef28f236bdf,2016-02-07,26,Sunday,0,2,7,2016,5,6,1,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,64.0,50.0,30.0,25.0,31.571428571428573,27.428571428571427,25.178571428571427
air_5c817ef28f236bdf,2016-02-08,19,Monday,0,2,8,2016,6,0,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,26.0,4.0,7.0,7.0,28.142857142857142,27.142857142857142,25.214285714285715
air_5c817ef28f236bdf,2016-02-09,28,Tuesday,0,2,9,2016,6,1,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,19.0,22.0,9.0,6.0,30.285714285714285,28.0,25.642857142857142
air_5c817ef28f236bdf,2016-02-10,35,Wednesday,0,2,10,2016,6,2,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,28.0,16.0,5.0,1.0,31.142857142857142,29.357142857142858,26.428571428571427
air_5c817ef28f236bdf,2016-02-11,34,Thursday,1,2,11,2016,6,3,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,35.0,30.0,16.0,7.0,33.857142857142854,31.5,27.642857142857142
air_5c817ef28f236bdf,2016-02-12,23,Friday,0,2,12,2016,6,4,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,34.0,35.0,50.0,32.0,34.42857142857143,32.785714285714285,28.607142857142858
air_5c817ef28f236bdf,2016-02-13,75,Saturday,0,2,13,2016,6,5,1,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,23.0,64.0,46.0,49.0,32.714285714285715,30.857142857142858,28.285714285714285
air_5c817ef28f236bdf,2016-02-14,20,Sunday,0,2,14,2016,6,6,1,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,75.0,26.0,50.0,26.0,34.285714285714285,32.92857142857143,29.214285714285715
air_5c817ef28f236bdf,2016-02-15,21,Monday,0,2,15,2016,7,0,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,20.0,19.0,4.0,6.0,33.42857142857143,30.785714285714285,29.0
air_5c817ef28f236bdf,2016-02-16,33,Tuesday,0,2,16,2016,7,1,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,21.0,28.0,22.0,12.0,33.714285714285715,32.0,29.535714285714285
air_5c817ef28f236bdf,2016-02-17,25,Wednesday,0,2,17,2016,7,2,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,33.0,35.0,16.0,24.0,34.42857142857143,32.785714285714285,30.285714285714285
air_5c817ef28f236bdf,2016-02-18,22,Thursday,0,2,18,2016,7,3,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,25.0,34.0,30.0,37.0,33.0,33.42857142857143,30.321428571428573
air_5c817ef28f236bdf,2016-02-19,52,Friday,0,2,19,2016,7,4,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,15.0,1.0,15.0,1.0,1,22.0,23.0,35.0,47.0,31.285714285714285,32.857142857142854,29.785714285714285
